Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	Developers	ChangeAtMethodAge	ProjectAge	CommitDate-ProjectFirstDate	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	PotentiallyBuggycommit	RiskyCommit	file
6386	22,23,23,24,25,25,26,26,26,26,25,25	17,17,17,17,17,17,17,17,17,17,17,17	18,18,18,19,20,20,21,21,21,21,20,20	0.16666666666666666,0.2222222222222222,0.2222222222222222,0.21052631578947367,0.2,0.2,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.2,0.2	0.19080519676208496,0.21934308111667633,0.21934308111667633,0.13793180882930756,0.09752634167671204,0.07528093457221985,0.053532008081674576,0.053532008081674576,0.031117044389247894,0.05746936425566673,0.0589100606739521,0.062409140169620514	0.014277245612172534,0.00840206672709693,0.00840206672709693,0.005654644047955072,0.0032431165952136434,0.0012140499900252953,3.529267360044045E-4,3.529267360044045E-4,3.6567235470487896E-4,4.6261327432175656E-4,2.9803925989980567E-4,2.9611458682524626E-4	3,4,4,5,5,5,5,5,5,5,5,5	4,5,5,6,6,6,6,6,6,6,6,6	7,9,9,11,11,11,11,11,11,11,11,11	5,5,5,5,5,5,5,5,5,5,5,5	5,5,5,5,5,5,5,5,5,5,5,5	4.38,4.3,4.3,6.12,6.52,5.47,5.54,5.54,5.54,5.54,6.27,6.27	3,3,3,3,3,3,3,3,3,3,3,3	8,8,8,8,9,9,10,10,10,10,10,10	7,7,7,7,9,9,10,10,10,10,10,10	28.0,29.0,29.0,29.0,30.0,31.0,32.0,32.0,32.0,32.0,32.0,32.0	10.0,11.0,11.0,12.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0	70.0,72.0,72.0,75.0,79.0,83.0,88.0,88.0,88.0,88.0,88.0,88.0	22.0,23.0,23.0,24.0,25.0,25.0,27.0,27.0,27.0,25.0,25.0,25.0	38.0,40.0,40.0,41.0,42.0,43.0,46.0,46.0,46.0,46.0,46.0,46.0	92.0,95.0,95.0,99.0,104.0,108.0,115.0,115.0,115.0,113.0,113.0,113.0	482.80936,505.58316,505.58316,530.39764,560.801,586.0366,635.2096,635.2096,635.2096,624.1625,624.1625,624.1625	30.800001,30.31818,30.31818,29.0,31.249998,32.291664,30.857143,30.857143,30.857143,28.571428,28.571428,28.571428	14870.528,15328.361,15328.361,15381.531,17525.031,18924.098,19600.754,19600.754,19600.754,17833.213,17833.213,17833.213	826.14044,851.5756,851.5756,854.52954,973.61285,1051.3387,1088.9308,1088.9308,1088.9308,990.7341,990.7341,990.7341	0.16093644,0.16852772,0.16852772,0.17679921,0.18693368,0.19534554,0.21173653,0.21173653,0.21173653,0.20805416,0.20805416,0.20805416	90.8919448852539,90.65227508544922,90.65227508544922,89.52722930908203,88.40643310546875,88.17755126953125,86.96817016601562,86.96817016601562,86.96817016601562,87.05940246582031,87.84980010986328,87.84980010986328	1,1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	2,2,2,3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3,3,3,3	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	Rick Giles,Oliver Burn,Oliver Burn,Oleg Sukhodolsky,Oleg Sukhodolsky,Oliver Burn,Oliver Burn,Ivan Sopov,alexkravin,alexkravin,Roman Ivanov,Roman Ivanov	0,126,209,398,1003,1865,2329,4137,4458,4490,4717,6135	501,627,711,899,1505,2366,2831,4638,4959,4991,5219,6637	05/11/02-22/06/01,11/03/03-22/06/01,03/06/03-22/06/01,08/12/03-22/06/01,05/08/05-22/06/01,14/12/07-22/06/01,23/03/09-22/06/01,04/03/14-22/06/01,19/01/15-22/06/01,20/02/15-22/06/01,06/10/15-22/06/01,24/08/19-22/06/01	0,3,0,3,2,3,2,0,5,2,5,1	0,5,0,5,3,6,3,0,10,4,10,2	0,95,0,84,42,65,66,0,14,46,48,8	0,5,24,6,25,22,80,1425,188,26,28,3	0,5,0,6,25,22,80,0,188,26,28,3	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,1,0,0,0,0,0,1,1	0,0,0,1,1,0,0,0,0,1,1,1	3257.json
1547	5,5	5,5	5,5	0.0,0.0	0.171627938747406,0.171627938747406	0.013250796846462897,0.013250796846462885	0,0	0,0	0,0	1,1	1,1	1.96,1.96	0,0	6,6	2,2	15.0,15.0	9.0,9.0	38.0,38.0	16.0,16.0	24.0,24.0	54.0,54.0	247.58797,247.58797	13.333333,13.333333	3301.1729,3301.1729	183.3985,183.3985	0.08252932,0.08252932	116.03591918945312,116.03591918945312	1,1	0,0	0,0	0,0	1,1	0,0	0,0	1,1	2,2	0,0	0,0	Vladislav Lisetskiy,Vladislav Lisetskii	0,425	5340,5766	04/02/16-22/06/01,05/04/17-22/06/01	0,1	0,2	0,1	0,14	0,14	0,0	0,1	0,1	3578.json
6351	3,3,3,3,3	2,2,2,2,2	3,3,2,2,2	0.0,0.0,0.5,0.5,0.5	0.37033408880233765,0.37033408880233765,0.9859200716018677,0.9978365898132324,0.9983419179916382	0.921201817872724,0.921201817872724,0.9139774549162516,0.9221056649616483,0.9625043192917805	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	0.0,0.0,1.89,1.89,1.89	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	9.0,9.0,9.0,9.0,7.0	1.0,1.0,1.0,1.0,1.0	10.0,10.0,10.0,10.0,8.0	1.0,1.0,1.0,1.0,1.0	10.0,10.0,10.0,10.0,8.0	11.0,11.0,11.0,11.0,9.0	36.541206,36.541206,36.541206,36.541206,27.0	4.5,4.5,4.5,4.5,3.5	164.43542,164.43542,164.43542,164.43542,94.5	9.135302,9.135302,9.135302,9.135302,5.25	0.012180402,0.012180402,0.012180402,0.012180402,0.009	134.26058959960938,134.26058959960938,140.82913208007812,140.82913208007812,142.4026641845703	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	Lars Kühne,Ivan Sopov,Bhavik Patel,rnveach,Roman Ivanov	0,4102,4577,5481,5556	536,4638,5114,6017,6092	10/12/02-22/06/01,04/03/14-22/06/01,23/06/15-22/06/01,12/12/17-22/06/01,25/02/18-22/06/01	0,0,1,1,1	0,0,1,2,2	0,0,78,51,27	0,1425,29,9,7	0,0,29,9,7	0,0,0,0,0	0,0,1,0,1	0,0,1,1,1	3339.json
672	12,13,9	7,8,3	11,12,9	0.0,0.0,0.0	0.27858880162239075,0.0779327005147934,0.1453317105770111	0.10110020446410416,0.012487846350278177,0.3343212301221483	2,1,0	1,1,0	3,2,0	2,2,1	2,2,1	6.38,4.46,5.14	1,1,0	9,9,8	9,9,8	23.0,29.0,22.0	5.0,6.0,4.0	49.0,60.0,39.0	11.0,11.0,6.0	28.0,35.0,26.0	60.0,71.0,45.0	288.44128,364.17908,211.51979	25.300001,26.583334,16.5	7297.565,9681.094,3490.0767	405.4203,537.83856,193.89314	0.0961471,0.121393025,0.070506595	102.23873901367188,99.61675262451172,107.33250427246094	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	0,0,0	0,0,0	1,1,1	1,2,0	0,0,0	0,0,0	rnveach,rnveach,Pavel Bludov	0,156,160	6216,6372,6376	29/06/18-22/06/01,02/12/18-22/06/01,06/12/18-22/06/01	0,7,4	0,13,12	0,143,164	0,9,3	0,9,3	0,0,0	0,1,0	0,1,0	3290.json
947	10	10	10	0.0	0.2429368644952774	0.0976368929315049	3	3	6	3	3	2.53	1	3	2	22.0	7.0	44.0	11.0	29.0	55.0	267.18896	17.285713	4618.552	256.5862	0.08906299	103.95075225830078	0	0	0	1	0	0	0	1	1	0	0	Timur	0	5941	27/09/17-22/06/01	0	0	0	0	0	0	0	0	709.json
701	1,1	2,2	1,1	0.0,0.0	0.9837418794631958,0.9837418794631958	0.9313503457354638,0.9313503457354638	0,0	0,0	0,0	1,1	1,1	0.0,0.0	0,0	0,0	0,0	8.0,8.0	1.0,1.0	9.0,9.0	1.0,1.0	9.0,9.0	10.0,10.0	31.69925,31.69925	4.0,4.0	126.797,126.797	7.0442777,7.0442777	0.010566416,0.010566416	152.79727172851562,152.79727172851562	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	Timur Tibeyev,Mincong HUANG	0,445	6187,6632	31/05/18-22/06/01,19/08/19-22/06/01	0,0	0,0	0,0	0,45	0,22	0,0	0,0	0,1	44.json
6077	46,49,51,53,57,57,57,57,57,57,58,58,58,58,57,58,56,37,38,40,41,41,38,43,44,56,59,55,47,48,51,52,53,53,54,55	26,29,29,29,31,31,31,31,31,31,31,31,31,31,29,29,29,29,29,30,31,31,28,32,33,40,43,44,37,37,42,42,42,42,42,43	43,46,48,50,52,52,52,52,52,52,53,53,53,53,52,53,53,34,35,37,38,38,35,41,42,54,57,53,45,46,51,52,53,53,54,55	0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.038461538461538464,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.940506772371009E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	5.8242657965271915E-9,1.6410442856114673E-9,1.4365689298230575E-9,3.075302825050339E-10,1.18072885642871E-10,6.460691903783515E-11,1.1456047373046145E-11,1.1456047373046145E-11,1.1351284564022464E-11,1.1523406856131938E-11,9.034800030934894E-12,9.095920914025363E-12,3.8051654338861516E-11,1.893520231281323E-9,1.844186799468075E-9,1.0595985945936758E-9,4.842812230237075E-10,4.6561425416920375E-7,8.142111067498305E-8,9.637388705725786E-9,1.2692587878094442E-9,1.2582865334793825E-9,1.3469811299020197E-7,1.4721238012236912E-10,1.0056580650945701E-10,1.6509120955094474E-11,2.765951379166787E-13,3.7392204383314594E-16,2.1062987607396436E-13,9.733872456949976E-14,7.109741065087833E-17,3.129614812068201E-17,1.9561343268009283E-17,1.957023537403894E-17,4.739910636891689E-18,2.042340670255789E-18	3,5,6,6,7,7,7,7,7,7,8,8,9,9,9,10,10,11,12,12,12,12,12,14,14,16,17,17,15,16,16,17,16,16,17,17	27,28,29,30,31,31,31,31,31,31,32,32,32,32,32,33,33,18,19,20,20,20,17,19,19,21,22,22,20,21,22,22,22,22,23,24	30,33,35,36,38,38,38,38,38,38,40,40,41,41,41,43,43,29,31,32,32,32,29,33,33,37,39,39,35,37,38,39,38,38,40,41	14,15,15,15,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,12,13,13,15,16,16,14,14,15,15,15,15,15,16	3,4,4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,5,5,7,8,8,6,6,6,6,6,6,6,6	3.95,3.87,3.83,3.79,3.9,3.9,3.9,3.9,3.9,3.9,4.64,4.64,4.64,4.64,5.77,5.73,5.83,4.54,5.07,5.41,5.33,5.33,5.45,5.15,5.12,4.99,5.19,6.05,5.03,5.09,4.99,5.18,5.35,5.35,5.38,5.38	3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,5,5,6,4,4,4,4,4,4,4,4	8,9,10,12,14,14,14,14,14,14,15,15,14,14,14,15,15,16,17,19,19,19,18,25,26,31,33,33,30,31,35,36,37,37,38,38	5,6,7,7,8,8,8,8,8,8,9,9,10,10,10,11,11,12,13,13,13,13,14,15,16,21,21,20,20,21,23,23,22,22,23,23	28.0,29.0,30.0,31.0,32.0,32.0,36.0,36.0,36.0,36.0,37.0,37.0,38.0,38.0,38.0,39.0,39.0,40.0,42.0,41.0,43.0,43.0,39.0,42.0,43.0,49.0,50.0,53.0,52.0,53.0,57.0,57.0,56.0,56.0,57.0,57.0	32.0,33.0,33.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,33.0,33.0,33.0,33.0,33.0,17.0,18.0,18.0,20.0,20.0,17.0,18.0,18.0,18.0,20.0,24.0,19.0,19.0,23.0,24.0,24.0,24.0,25.0,26.0	142.0,151.0,154.0,163.0,174.0,176.0,180.0,180.0,180.0,180.0,183.0,183.0,177.0,173.0,172.0,175.0,175.0,128.0,134.0,146.0,153.0,153.0,135.0,172.0,175.0,199.0,214.0,227.0,198.0,202.0,228.0,232.0,236.0,236.0,241.0,244.0	63.0,65.0,66.0,67.0,68.0,69.0,70.0,70.0,70.0,70.0,71.0,71.0,70.0,55.0,54.0,55.0,55.0,39.0,42.0,46.0,48.0,48.0,42.0,47.0,47.0,52.0,60.0,65.0,52.0,53.0,61.0,62.0,63.0,63.0,65.0,67.0	60.0,62.0,63.0,65.0,66.0,66.0,70.0,70.0,70.0,70.0,71.0,71.0,71.0,71.0,71.0,72.0,72.0,57.0,60.0,59.0,63.0,63.0,56.0,60.0,61.0,67.0,70.0,77.0,71.0,72.0,80.0,81.0,80.0,80.0,82.0,83.0	205.0,216.0,220.0,230.0,242.0,245.0,250.0,250.0,250.0,250.0,254.0,254.0,247.0,228.0,226.0,230.0,230.0,167.0,176.0,192.0,201.0,201.0,177.0,219.0,222.0,251.0,274.0,292.0,250.0,255.0,289.0,294.0,299.0,299.0,306.0,311.0	1210.9125,1286.1064,1315.0016,1385.1447,1462.7434,1480.8766,1532.3207,1532.3207,1532.3207,1532.3207,1562.0358,1562.0358,1518.9874,1402.1423,1389.8428,1419.0828,1419.0828,974.09265,1039.6127,1129.4675,1201.4333,1201.4333,1027.9019,1293.609,1316.6238,1522.5884,1679.4236,1829.9017,1537.4368,1573.3309,1827.0372,1863.9159,1890.2565,1890.2565,1945.4109,1982.6373	27.5625,28.560606,30.0,30.544117,32.0,32.47059,37.058823,37.058823,37.058823,37.058823,38.632355,38.632355,40.30303,31.666666,31.090908,32.5,32.5,45.882355,49.0,52.38889,51.600002,51.600002,48.17647,54.833336,56.13889,70.77778,75.0,71.77083,71.1579,73.92106,75.58696,73.625,73.5,73.5,74.1,73.44231	33375.773,36731.98,39450.047,42308.02,46807.79,48084.934,56786.0,56786.0,56786.0,56786.0,60345.12,60345.12,61219.793,44401.17,43211.473,46120.19,46120.19,44693.664,50941.02,59171.55,61993.965,61993.965,49520.684,70932.9,73913.8,107765.42,125956.766,131333.56,109400.766,116302.29,138100.19,137230.81,138933.84,138933.84,144154.94,145609.45	1854.2096,2040.6655,2191.6692,2350.4456,2600.4326,2671.3853,3154.7778,3154.7778,3154.7778,3154.7778,3352.5068,3352.5068,3401.0996,2466.7317,2400.6375,2562.233,2562.233,2482.9814,2830.0566,3287.3083,3444.1091,3444.1091,2751.1492,3940.7166,4106.3223,5986.968,6997.598,7296.309,6077.8203,6461.2383,7672.2324,7623.934,7718.547,7718.547,8008.6074,8089.414	0.4036375,0.42870215,0.43833387,0.4617149,0.48758113,0.49362552,0.51077354,0.51077354,0.51077354,0.51077354,0.5206786,0.5206786,0.5063291,0.4673808,0.46328092,0.4730276,0.4730276,0.32469755,0.34653756,0.37648916,0.4004778,0.4004778,0.34263396,0.431203,0.4388746,0.50752944,0.55980784,0.60996723,0.51247895,0.5244436,0.6090124,0.6213053,0.63008547,0.63008547,0.6484703,0.66087914	69.9330825805664,68.2972640991211,67.49225616455078,66.56071472167969,65.41189575195312,65.34782409667969,65.17024993896484,65.17024993896484,65.17024993896484,65.17024993896484,64.76179504394531,64.76179504394531,64.90711212158203,65.32333374023438,65.90773010253906,65.49089050292969,65.49089050292969,74.63912963867188,73.83102416992188,72.49972534179688,71.74649810791016,71.74649810791016,74.5799331665039,70.59114074707031,70.10905456542969,64.82199096679688,63.206298828125,63.938777923583984,67.95513153076172,67.47906494140625,64.80007934570312,64.381591796875,64.00003814697266,64.00003814697266,63.54766845703125,62.92184829711914	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2	16,16,16,16,16,18,18,18,18,18,18,18,17,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	Rick Giles,Rick Giles,Rick Giles,Michael Studman,Oleg Sukhodolsky,Oliver Burn,Oliver Burn,Ivan Sopov,alexkravin,alexkravin,alexkravin,alexkravin,Bhavik Patel,Michal Kordas,Michal Kordas,alexkravin,Roman Ivanov,Roman Ivanov,Bhavik Patel,Andrei Selkin,Baratali Izmailov,Michal Kordas,Vladislav Lisetskiy,Bhavik Patel,Bhavik Patel,Andrei Selkin,Andrei Selkin,Andrei Selkin,Andrei Selkin,liscju,Luolc,rnveach,rnveach,Pavel Bludov,Erik Silkensen,Erik Silkensen	0,318,328,465,679,1029,1555,3827,4113,4148,4155,4178,4193,4198,4202,4203,4242,4293,4298,4330,4343,4368,4434,4489,4518,4583,4583,4583,4698,4836,4968,5070,5173,5379,5616,5635	811,1129,1139,1276,1490,1840,2366,4638,4924,4959,4966,4989,5004,5009,5013,5014,5053,5104,5109,5141,5154,5179,5245,5300,5329,5394,5394,5394,5509,5647,5779,5881,5984,6190,6427,6446	11/09/03-22/06/01,25/07/04-22/06/01,04/08/04-22/06/01,19/12/04-22/06/01,21/07/05-22/06/01,06/07/06-22/06/01,14/12/07-22/06/01,04/03/14-22/06/01,15/12/14-22/06/01,19/01/15-22/06/01,26/01/15-22/06/01,18/02/15-22/06/01,05/03/15-22/06/01,10/03/15-22/06/01,14/03/15-22/06/01,15/03/15-22/06/01,23/04/15-22/06/01,13/06/15-22/06/01,18/06/15-22/06/01,20/07/15-22/06/01,02/08/15-22/06/01,27/08/15-22/06/01,01/11/15-22/06/01,26/12/15-22/06/01,24/01/16-22/06/01,29/03/16-22/06/01,29/03/16-22/06/01,29/03/16-22/06/01,22/07/16-22/06/01,07/12/16-22/06/01,18/04/17-22/06/01,29/07/17-22/06/01,09/11/17-22/06/01,03/06/18-22/06/01,26/01/19-22/06/01,14/02/19-22/06/01	0,3,3,3,5,2,1,0,1,12,2,1,1,17,20,2,0,1,3,7,2,3,5,7,1,12,8,12,1,2,5,2,2,1,2,1	0,3,4,4,6,4,2,0,2,24,3,2,2,34,41,3,2,17,5,12,3,6,13,9,1,12,13,28,10,3,7,3,3,2,3,1	0,90,54,88,195,4,19,0,9,38,249,5,51,34,347,37,108,992,73,204,74,6,270,315,63,483,265,403,455,53,265,83,83,1,63,41	0,1,3,1,1,112,31,1425,2,193,2,2,3,242,2,2,22,2,4,2,2,40,15,3,6,8,3,8,3,2,9,1,10,332,1,7	0,1,3,1,1,112,31,0,2,193,2,2,3,242,2,2,22,2,4,2,2,40,15,3,6,8,3,8,3,2,9,1,10,238,1,7	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0	0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1935.json
6351	10,12,13,13,13,13,10,8,8,7	7,7,8,8,8,8,8,7,7,6	8,8,9,9,9,9,9,7,7,6	0.125,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0	0.15299850702285767,0.2923162877559662,0.08068425953388214,0.08204980194568634,0.08204980194568634,0.08091384172439575,0.02230161242187023,0.08754444122314453,0.0904543474316597,0.3039548695087433	0.13363631747222218,0.27131974925652075,0.08163001684769079,0.06323857818344117,0.06323857818344117,0.10730565408514899,0.03376626178913959,0.07437596600464914,0.04885383421882503,0.10724690951632336	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1	1.89,1.78,1.73,1.73,1.73,1.73,1.89,1.81,1.81,1.89	0,0,0,0,0,0,0,0,0,0	4,4,7,7,7,7,7,5,6,5	2,2,4,4,4,4,4,3,4,4	15.0,15.0,17.0,18.0,18.0,18.0,18.0,17.0,18.0,18.0	9.0,9.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0	35.0,35.0,44.0,45.0,45.0,45.0,45.0,38.0,40.0,35.0	17.0,17.0,19.0,19.0,19.0,17.0,17.0,14.0,14.0,11.0	24.0,24.0,25.0,26.0,26.0,24.0,24.0,23.0,24.0,24.0	52.0,52.0,63.0,64.0,64.0,62.0,62.0,52.0,54.0,46.0	238.41805,238.41805,292.56293,300.82816,300.82816,284.26767,284.26767,235.22522,247.58797,210.90826	14.166666,14.166666,20.1875,21.375,21.375,25.5,25.5,19.833332,21.0,16.5	3377.5889,3377.5889,5906.1143,6430.2017,6430.2017,7248.8257,7248.8257,4665.3,5199.347,3479.9863	187.64383,187.64383,328.11746,357.23343,357.23343,402.71252,402.71252,259.18332,288.85263,193.33258	0.07947268,0.07947268,0.09752098,0.10027605,0.10027605,0.09475589,0.09475589,0.078408405,0.08252932,0.070302755	108.61811065673828,108.61811065673828,105.64582824707031,105.50096130371094,105.50096130371094,105.79539489746094,105.79539489746094,110.85143280029297,110.58507537841797,113.91609191894531	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	Lars Kühne,Lars Kühne,Lars Kühne,Oliver Burn,Ivan Sopov,alexkravin,Roman Ivanov,Andrei Selkin,rnveach,rnveach	0,5,106,1303,4102,4423,4516,5318,5936,6148	536,541,642,1840,4638,4959,5053,5855,6473,6685	10/12/02-22/06/01,15/12/02-22/06/01,26/03/03-22/06/01,06/07/06-22/06/01,04/03/14-22/06/01,19/01/15-22/06/01,23/04/15-22/06/01,03/07/17-22/06/01,13/03/19-22/06/01,11/10/19-22/06/01	0,2,2,1,0,3,0,0,1,0	0,2,3,2,0,6,3,1,2,1	0,121,66,6,0,6,174,65,5,54	0,10,13,145,1425,141,22,8,15,3	0,10,12,145,0,141,22,7,15,3	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,1,1,1	3316.json
1552	13,4	9,3	10,3	0.1,0.3333333333333333	0.8575132489204407,0.9577218294143677	0.8565818005546489,0.6335136316040265	1,0	1,0	2,0	2,1	2,1	2.41,2.0	1,0	2,2	2,2	18.0,15.0	5.0,3.0	32.0,20.0	10.0,4.0	23.0,18.0	42.0,24.0	189.98961,100.0782	18.0,10.0	3419.813,1000.782	189.98961,55.599	0.06332987,0.0333594	105.9538803100586,129.0215301513672	1,1	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,0	0,0	0,0	rnveach,vasilyeva	0,535	5335,5871	30/01/16-22/06/01,19/07/17-22/06/01	0,1	0,11	0,147	0,3	0,3	0,0	0,1	0,1	2065.json
1720	3,3,3	3,3,3	3,3,3	0.0,0.0,0.0	0.8308093547821045,0.8272775411605835,0.8308093547821045	0.7903038204382743,0.7818545685573117,0.7856131850858004	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	1.89,1.89,1.89	0,0,0	0,0,0	0,0,0	11.0,11.0,11.0	3.0,3.0,3.0	12.0,12.0,12.0	3.0,3.0,3.0	14.0,14.0,14.0	15.0,15.0,15.0	57.110325,57.110325,57.110325	5.5,5.5,5.5	314.10678,314.10678,314.10678	17.450377,17.450377,17.450377	0.019036775,0.019036775,0.019036775	131.9385528564453,131.9385528564453,131.9385528564453	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	Andrei Selkin,Rasmus Kaj,Pavel Bludov	0,214,1022	5168,5382,6190	16/08/15-22/06/01,17/03/16-22/06/01,03/06/18-22/06/01	0,1,1	0,2,2	0,6,1	0,51,332	0,51,238	0,0,0	0,0,0	0,1,1	1219.json
701	3	2	3	1.0	0.7058161497116089	0.866990902150661	0	0	0	1	1	0.0	0	0	0	10.0	3.0	12.0	3.0	13.0	15.0	55.506596	5.0	277.533	15.418499	0.018502198	132.086669921875	0	0	0	1	0	0	0	0	0	0	0	Timur Tibeyev	0	6187	31/05/18-22/06/01	0	0	0	0	0	0	0	0	82.json
