Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	Developers	ChangeAtMethodAge	ProjectAge	CommitDate-ProjectFirstDate	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	PotentiallyBuggycommit	RiskyCommit	file	Category
2073	29,29,29,29	24,24,24,24	26,26,26,26	0.0,0.0,0.0,0.0	2.620107261464E-4,2.620107261464E-4,2.533120277803391E-4,2.533120277803391E-4	9.572732632734912E-10,9.572732632734912E-10,9.58527740878405E-10,9.58527740878405E-10	3,3,3,3	3,3,3,3	6,6,6,6	4,4,4,4	4,4,4,4	3.15,3.15,3.15,3.15	2,2,2,2	18,18,18,18	12,12,12,12	33.0,33.0,33.0,33.0	21.0,21.0,21.0,21.0	127.0,127.0,127.0,127.0	55.0,55.0,55.0,55.0	54.0,54.0,54.0,54.0	182.0,182.0,182.0,182.0	1047.3895,1047.3895,1047.3895,1047.3895	43.214287,43.214287,43.214287,43.214287	45262.19,45262.19,45262.19,45262.19	2514.5662,2514.5662,2514.5662,2514.5662	0.34912986,0.34912986,0.34912986,0.34912986	81.13774108886719,81.13774108886719,81.13774108886719,81.13774108886719	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	2,2,2,2	7,7,7,7	1,1,1,1	1,1,1,1	Gokhan Caglar,Sean Wiese,Sean Wiese,Art Beatte IV	0,223,665,908	1788,2011,2453,2696	02/04/15-10/05/10,11/11/15-10/05/10,26/01/17-10/05/10,26/09/17-10/05/10	0,0,1,0	0,0,2,0	0,0,6,0	0,1916,39,2476	0,51,39,137	0,0,0,0	0,0,0,0	0,0,0,0	238.json	Bad
2552	17,17,17,17	12,12,12,12	15,15,15,15	0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333	0.04393593966960907,0.04393593966960907,0.04393593966960907,0.04393593966960907	0.001291140258413004,0.001291140258413004,0.001291140258413004,0.001291140258413004	3,3,3,3	2,2,2,2	5,5,5,5	3,3,3,3	3,3,3,3	6.92,6.92,6.92,6.92	2,2,2,2	0,0,0,0	0,0,0,0	24.0,24.0,24.0,24.0	10.0,10.0,10.0,10.0	69.0,69.0,69.0,69.0	25.0,25.0,25.0,25.0	34.0,34.0,34.0,34.0	94.0,94.0,94.0,94.0	478.22153,478.22153,478.22153,478.22153	30.0,30.0,30.0,30.0	14346.6455,14346.6455,14346.6455,14346.6455	797.0359,797.0359,797.0359,797.0359	0.15940717,0.15940717,0.15940717,0.15940717	94.3552017211914,94.3552017211914,94.3552017211914,94.3552017211914	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	4,4,4,4	2,2,2,2	7,7,7,7	2,2,2,2	Ming Li,Gokhan Caglar,Sean Wiese,Art Beatte IV	0,470,702,1386	1309,1780,2011,2696	09/12/13-10/05/10,25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,0,0,0	0,0,0,0	0,0,0,0	0,1631,1916,2476	0,1328,51,137	0,0,0,0	0,0,0,0	0,0,0,0	1530.json	Good
2081	12,12,12	9,9,9	10,10,10	0.1,0.1,0.1	0.3496988117694855,0.3496988117694855,0.3496988117694855	0.15653980114288374,0.15653980114288374,0.15653980114288374	0,0,0	0,0,0	0,0,0	2,2,2	2,2,2	4.27,4.27,4.27	1,1,1	6,6,6	6,6,6	22.0,22.0,22.0	9.0,9.0,9.0	42.0,42.0,42.0	11.0,11.0,11.0	31.0,31.0,31.0	53.0,53.0,53.0	262.57242,262.57242,262.57242	13.444445,13.444445,13.444445	3530.1404,3530.1404,3530.1404	196.11891,196.11891,196.11891	0.08752414,0.08752414,0.08752414	104.2713851928711,104.2713851928711,104.2713851928711	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	0,0,0	0,0,0	Gokhan Caglar,Sean Wiese,Art Beatte IV	0,231,916	1780,2011,2696	25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,0,0	0,0,0	0,0,0	0,1916,2476	0,51,137	0,0,0	0,0,0	0,0,0	3490.json	Good
2081	6,6,6	6,6,6	6,6,6	0.0,0.0,0.0	0.29362228512763977,0.29362228512763977,0.29362228512763977	0.6347038815702014,0.6347038815702014,0.6347038815702014	1,1,1	1,1,1	2,2,2	2,2,2	2,2,2	2.75,2.75,2.75	1,1,1	0,0,0	0,0,0	16.0,16.0,16.0	4.0,4.0,4.0	25.0,25.0,25.0	7.0,7.0,7.0	20.0,20.0,20.0	32.0,32.0,32.0	138.3017,138.3017,138.3017	14.0,14.0,14.0	1936.2238,1936.2238,1936.2238	107.567986,107.567986,107.567986	0.046100564,0.046100564,0.046100564	115.88042449951172,115.88042449951172,115.88042449951172	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	Gokhan Caglar,Sean Wiese,Art Beatte IV	0,231,916	1780,2011,2696	25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,0,0	0,0,0	0,0,0	0,1916,2476	0,51,137	0,0,0	0,0,0	0,0,0	1411.json	Good
2081	3,3,3	3,3,3	3,3,3	0.0,0.0,0.0	0.5671488642692566,0.5671488642692566,0.5671488642692566	0.9199746662580235,0.9199746662580235,0.9199746662580235	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	1.89,1.89,1.89	0,0,0	0,0,0	0,0,0	11.0,11.0,11.0	1.0,1.0,1.0	15.0,15.0,15.0	1.0,1.0,1.0	12.0,12.0,12.0	16.0,16.0,16.0	57.3594,57.3594,57.3594	5.5,5.5,5.5	315.4767,315.4767,315.4767	17.526484,17.526484,17.526484	0.019119801,0.019119801,0.019119801	131.91592407226562,131.91592407226562,131.91592407226562	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	Gokhan Caglar,Sean Wiese,Art Beatte IV	0,231,916	1780,2011,2696	25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,0,0	0,0,0	0,0,0	0,1916,2476	0,51,137	0,0,0	0,0,0	0,0,0	788.json	Good
767	31,31,31,31,31,24,23	19,19,19,19,19,15,15	29,29,30,30,30,24,23	0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.0,0.0	2.3776973830536008E-4,1.9973756570834666E-4,1.2243697710800916E-4,1.3740283611696213E-4,1.8714135512709618E-4,6.210707942955196E-4,6.402672734111547E-4	4.360045316841222E-7,2.578475393055414E-7,1.1333321051237532E-7,1.1391537631582801E-7,3.5898735702068196E-7,8.612211422691166E-6,1.128503299770079E-5	8,8,9,9,9,4,4	7,7,7,7,7,3,3	15,15,16,16,16,7,7	4,4,4,4,4,3,3	4,4,4,4,4,3,3	8.18,8.18,8.98,8.98,8.98,8.58,8.76	1,1,1,1,1,1,1	10,10,10,10,9,8,8	10,10,10,10,9,8,8	38.0,38.0,39.0,39.0,38.0,34.0,33.0	16.0,17.0,17.0,17.0,17.0,15.0,15.0	115.0,116.0,120.0,120.0,116.0,94.0,92.0	42.0,43.0,43.0,43.0,42.0,36.0,35.0	54.0,55.0,56.0,56.0,55.0,49.0,48.0	157.0,159.0,163.0,163.0,158.0,130.0,127.0	903.51733,919.2362,946.5989,946.5989,913.45483,729.9123,709.2902	49.875,48.058823,49.32353,49.32353,46.941177,40.800003,38.5	45062.926,44177.41,46689.598,46689.598,42878.645,29780.424,27307.674	2503.4958,2454.3005,2593.8665,2593.8665,2382.147,1654.468,1517.093	0.30117244,0.30641207,0.31553295,0.31553295,0.30448493,0.2433041,0.23643008	80.13706970214844,80.0473861694336,79.34564971923828,79.34564971923828,79.5309829711914,84.54232025146484,85.38081359863281	1,1,1,1,1,1,1	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	3,3,4,4,4,3,3	7,7,7,7,7,6,6	2,2,2,2,2,3,2	1,1,1,1,1,1,1	Zilin Zhang,Zilin Zhang,Zilin Zhang,Tao Chen,Tao Chen,Tao Chen,Zilin Zhang	0,14,15,310,310,318,326	3094,3108,3109,3404,3404,3412,3420	29/10/18-10/05/10,12/11/18-10/05/10,13/11/18-10/05/10,04/09/19-10/05/10,04/09/19-10/05/10,12/09/19-10/05/10,20/09/19-10/05/10	0,1,2,2,2,8,1	0,2,4,4,4,23,3	0,6,83,16,36,341,46	0,10,9,14,11,3,15	0,10,9,14,11,3,15	0,0,0,0,0,0,0	0,0,0,0,0,0,1	0,0,0,0,0,0,1	2374.json	Ugly
2081	6,6	3,3	6,6	0.0,0.0	0.26846250891685486,0.26846250891685486	0.6246533880616886,0.6246533880616886	0,0	0,0	0,0	1,1	1,1	5.5,5.5	0,0	4,4	4,4	18.0,18.0	3.0,3.0	27.0,27.0	3.0,3.0	21.0,21.0	30.0,30.0	131.76952,131.76952	9.0,9.0	1185.9257,1185.9257	65.88476,65.88476	0.043923173,0.043923173	116.36201477050781,116.36201477050781	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Gokhan Caglar,Sean Wiese	0,92	1780,1872	25/03/15-10/05/10,25/06/15-10/05/10	0,0	0,0	0,0	0,185	0,21	0,0	0,0	0,0	3699.json	Good
1564	12,12,21	12,12,18	12,12,19	0.0,0.0,0.0	0.007571294438093901,0.007571294438093901,0.0023055560886859894	6.267613043659263E-4,6.267613043659263E-4,2.514042532168771E-5	2,2,4	2,2,4	4,4,8	3,3,5	3,3,5	2.56,2.56,1.88	1,1,2	5,5,7	5,5,6	24.0,24.0,25.0	13.0,13.0,15.0	61.0,61.0,86.0	21.0,21.0,31.0	37.0,37.0,40.0	82.0,82.0,117.0	427.1752,427.1752,622.6656	19.384615,19.384615,25.833332	8280.627,8280.627,16085.527	460.03482,460.03482,893.6404	0.14239173,0.14239173,0.20755519	98.5571060180664,98.5571060180664,88.6932373046875	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	3,3,3	1,1,2	0,0,0	0,0,0	Ming Li,Art Beatte IV,Calvin Mak	0,399,1504	2297,2696,3801	23/08/16-10/05/10,26/09/17-10/05/10,05/10/20-10/05/10	0,0,9	0,0,9	0,0,307	0,2476,6	0,137,6	0,0,0	0,0,0	0,0,0	1310.json	Bad
3085	3,3,3,3,3,3	3,3,3,3,3,3	3,3,3,3,3,3	0.0,0.0,0.0,0.0,0.0,0.0	0.003119678469374776,0.002546717179939151,0.002546717179939151,0.002546717179939151,0.002546717179939151,0.002546717179939151	0.42078450018370683,0.4265938528273178,0.4265938528273178,0.4265938528273178,0.4265938528273178,0.4265938528273178	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1,1,1,1,1,1	1.89,1.89,1.89,1.89,1.89,1.89	0,0,0,0,0,0	2,2,2,2,2,2	2,2,2,2,2,2	15.0,15.0,15.0,15.0,15.0,15.0	4.0,4.0,4.0,4.0,4.0,4.0	21.0,21.0,21.0,21.0,21.0,21.0	7.0,7.0,7.0,7.0,7.0,7.0	19.0,19.0,19.0,19.0,19.0,19.0	28.0,28.0,28.0,28.0,28.0,28.0	118.94197,118.94197,118.94197,118.94197,118.94197,118.94197	13.125,13.125,13.125,13.125,13.125,13.125	1561.1134,1561.1134,1561.1134,1561.1134,1561.1134,1561.1134	86.72852,86.72852,86.72852,86.72852,86.72852,86.72852	0.039647322,0.039647322,0.039647322,0.039647322,0.039647322,0.039647322	128.1235809326172,128.1235809326172,128.1235809326172,128.1235809326172,128.1235809326172,128.1235809326172	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	3,3,3,3,3,3	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	Michael Marucheck,Michael Marucheck,Chris Lang,Gokhan Caglar,Sean Wiese,Art Beatte IV	0,33,165,1004,1235,1920	776,809,941,1780,2011,2696	24/06/12-10/05/10,27/07/12-10/05/10,06/12/12-10/05/10,25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,1,0,0,0,0	0,2,0,0,0,0	0,6,0,0,0,0	0,31,42,1631,1916,2476	0,31,18,1328,51,137	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	2832.json	Bad
1697	28,33,33,33,16,10	20,22,22,22,16,11	27,31,31,31,16,10	0.0,0.0,0.0,0.0,0.0,0.0	0.02195313200354576,0.008842192590236664,0.007790525909513235,0.007790525909513235,0.08982454985380173,0.5303531289100647	0.0042800263513263345,2.697615016992223E-4,1.622775020741655E-4,1.622775020741655E-4,0.0014542803019925938,0.6816408948230294	2,2,2,2,1,1	2,2,2,2,1,1	4,4,4,4,2,2	3,3,3,3,2,2	3,3,3,3,2,2	8.7,8.58,9.08,9.08,4.44,5.0	3,3,3,3,2,2	7,9,9,9,6,2	7,9,9,9,6,2	31.0,35.0,35.0,35.0,29.0,20.0	15.0,18.0,18.0,18.0,14.0,5.0	82.0,96.0,98.0,98.0,67.0,35.0	28.0,35.0,35.0,35.0,19.0,6.0	46.0,53.0,53.0,53.0,43.0,25.0	110.0,131.0,133.0,133.0,86.0,41.0	607.5918,750.3576,761.8134,761.8134,466.65878,190.3981	28.933334,34.02778,34.02778,34.02778,19.67857,12.0	17579.656,25533.002,25922.818,25922.818,9183.178,2284.7773	976.6476,1418.5001,1440.1566,1440.1566,510.17654,126.932076	0.2025306,0.2501192,0.2539378,0.2539378,0.15555292,0.063466035	83.58802795410156,80.25254821777344,80.17375946044922,80.17375946044922,93.66695404052734,105.94271087646484	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	4,6,6,6,5,0	0,0,0,0,0,0	0,0,0,0,0,0	Sean Wiese,Gokhan Caglar,Sean Wiese,Art Beatte IV,Jing Ping,Christina Xu	0,66,289,532,887,1022	2164,2230,2453,2696,3051,3186	12/04/16-10/05/10,17/06/16-10/05/10,26/01/17-10/05/10,26/09/17-10/05/10,16/09/18-10/05/10,29/01/19-10/05/10	0,7,6,0,1,2	0,9,12,0,19,10	0,269,439,0,734,402	0,32,39,2476,38,1	0,32,39,137,38,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	2563.json	Ugly
2081	29,29,29	10,10,10	28,28,28	0.0,0.0,0.0	0.0,0.0,0.0	1.382866649692213E-5,1.382866649692213E-5,1.382866649692213E-5	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	4.61,4.61,4.61	1,1,1	10,10,10	7,7,7	26.0,26.0,26.0	20.0,20.0,20.0	94.0,94.0,94.0	47.0,47.0,47.0	46.0,46.0,46.0	141.0,141.0,141.0	778.82227,778.82227,778.82227	30.55,30.55,30.55	23793.02,23793.02,23793.02	1321.8345,1321.8345,1321.8345	0.25960743,0.25960743,0.25960743	82.16781616210938,82.16781616210938,82.16781616210938	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	4,4,4	2,2,2	0,0,0	0,0,0	Gokhan Caglar,Sean Wiese,Art Beatte IV	0,231,916	1780,2011,2696	25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,0,0	0,0,0	0,0,0	0,1916,2476	0,51,137	0,0,0	0,0,0	0,0,0	1091.json	Good
2985	8,10,10,3,3,3,3,3	7,9,9,3,3,3,3,3	8,10,10,3,3,3,3,3	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.13485577702522278,0.024306265637278557,0.05201350152492523,0.042987171560525894,0.3493327796459198,0.3493327796459198,0.3493327796459198,0.35051655769348145	0.07442423973265812,0.018657137501403357,0.053158072800422417,0.5442162061634709,0.7691341018152317,0.7691341018152317,0.7691341018152317,0.7709294737024348	2,4,4,0,0,0,0,0	1,2,2,0,0,0,0,0	3,6,6,0,0,0,0,0	2,3,3,1,1,1,1,1	2,3,3,1,1,1,1,1	4.8,4.45,4.45,1.89,1.89,1.89,1.89,1.89	1,1,1,0,0,0,0,0	1,2,2,2,1,1,1,1	1,2,2,2,1,1,1,1	20.0,22.0,22.0,15.0,13.0,13.0,13.0,14.0	9.0,9.0,8.0,4.0,3.0,3.0,3.0,3.0	35.0,44.0,41.0,20.0,16.0,16.0,16.0,16.0	14.0,18.0,15.0,5.0,4.0,4.0,4.0,4.0	29.0,31.0,30.0,19.0,16.0,16.0,16.0,17.0	49.0,62.0,56.0,25.0,20.0,20.0,20.0,20.0	238.04108,307.1602,274.78586,106.19819,80.0,80.0,80.0,81.74926	15.555555,22.0,20.625,9.375,8.666667,8.666667,8.666667,9.333334	3702.861,6757.524,5667.4585,995.60803,693.3334,693.3334,693.3334,762.99316	205.71451,375.418,314.8588,55.311558,38.51852,38.51852,38.51852,42.388508	0.07934702,0.10238673,0.091595285,0.035399396,0.026666667,0.026666667,0.026666667,0.027249753	108.3963394165039,103.22579956054688,103.80496215820312,128.712890625,130.18594360351562,130.18594360351562,130.18594360351562,130.07347106933594	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	Ming Li,Ming Li,Chris Lang,Ming Li,Gokhan Caglar,Sean Wiese,Art Beatte IV,Art Beatte	0,6,37,66,904,1135,1820,2382	876,882,913,942,1780,2011,2696,3258	02/10/12-10/05/10,08/10/12-10/05/10,08/11/12-10/05/10,07/12/12-10/05/10,25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10,11/04/19-10/05/10	0,4,3,1,1,0,0,1	0,6,6,9,2,0,0,2	0,98,3,363,29,0,0,4	0,5,237,31,1631,1916,2476,7	0,5,46,31,1328,51,137,7	0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0	0,0,1,1,0,0,0,0	202.json	Ugly
1165	10	4	9	0.0	0.03181030601263046	0.6188651970728898	0	0	0	1	1	3.27	0	1	1	18.0	6.0	31.0	12.0	24.0	43.0	197.15338	18.0	3548.7607	197.15338	0.065717794	107.69825744628906	0	0	0	1	1	0	0	5	0	0	0	Art Beatte IV	0	2696	26/09/17-10/05/10	0	0	0	0	0	0	0	0	1509.json	Good
1121	7	6	7	0.0	0.022769954055547714	0.03328778800325449	1	1	2	2	2	5.11	1	6	5	20.0	8.0	41.0	11.0	28.0	52.0	249.98245	13.75	3437.2588	190.95882	0.08332749	110.30502319335938	0	0	0	1	0	0	0	1	0	0	0	Art Beatte IV	0	2740	09/11/17-10/05/10	0	0	0	0	0	0	0	0	3823.json	Good
618	26	22	23	0.08695652173913043	0.06561967730522156	8.172048721919572E-5	4	3	7	5	5	3.46	2	7	5	28.0	19.0	87.0	31.0	47.0	118.0	655.44147	22.842106	14971.663	831.75903	0.21848048	85.33139038085938	0	0	0	0	0	0	0	2	4	0	0	Christina Xu	0	3243	27/03/19-10/05/10	0	0	0	0	0	0	0	0	2236.json	Undecided
127	5	4	5	0.0	0.21916335821151733	0.2964846606942439	0	0	0	1	1	2.19	0	3	3	19.0	5.0	26.0	7.0	24.0	33.0	151.30376	13.3	2012.34	111.79666	0.050434586	118.5968017578125	1	0	0	0	1	0	0	1	1	0	0	Pansy Pan	0	3734	30/07/20-10/05/10	0	0	0	0	0	0	0	0	1130.json	Undecided
3048	3,3,3,3,5,5,5	3,3,3,3,3,3,3	3,3,3,3,5,5,5	0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.016651757061481476,0.016870247200131416,0.03640220686793327,0.05871009826660156,0.06439249217510223,0.06439249217510223,0.06439249217510223	0.5179335320878451,0.5231497586404631,0.6652989623166377,0.6116652164007536,0.7969656798380921,0.7969656798380921,0.7969656798380921	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	1,1,1,1,1,1,1	1.89,1.89,1.89,1.89,3.58,3.58,3.58	0,0,0,0,0,0,0	1,1,1,1,1,1,1	1,1,1,1,1,1,1	15.0,15.0,12.0,13.0,13.0,13.0,13.0	4.0,4.0,4.0,4.0,4.0,4.0,4.0	20.0,20.0,17.0,18.0,18.0,18.0,18.0	6.0,6.0,6.0,6.0,6.0,6.0,6.0	19.0,19.0,16.0,17.0,17.0,17.0,17.0	26.0,26.0,23.0,24.0,24.0,24.0,24.0	110.44612,110.44612,92.0,98.099106,98.099106,98.099106,98.099106	11.25,11.25,9.0,9.75,9.75,9.75,9.75	1242.5189,1242.5189,828.0,956.4663,956.4663,956.4663,956.4663	69.02883,69.02883,46.0,53.137016,53.137016,53.137016,53.137016	0.036815375,0.036815375,0.030666666,0.0326997,0.0326997,0.0326997,0.0326997	128.50894165039062,128.50894165039062,129.4591827392578,129.12539672851562,120.85002136230469,120.85002136230469,120.85002136230469	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	1,1,1,1,1,1,1	0,0,0,0,0,0,0	0,0,0,0,0,0,0	2,2,2,2,2,2,2	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	Chris Lang,Michael Marucheck,Chris Lang,Michael Marucheck,Gokhan Caglar,Sean Wiese,Art Beatte IV	0,21,49,76,967,1198,1883	813,834,862,889,1780,2011,2696	31/07/12-10/05/10,21/08/12-10/05/10,18/09/12-10/05/10,15/10/12-10/05/10,25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,1,1,2,3,0,0	0,2,2,4,4,0,0	0,9,16,23,35,0,0	0,36,9,24,1631,1916,2476	0,36,9,24,1328,51,137	0,0,0,0,0,0,0	0,0,1,0,0,0,0	0,0,1,0,0,0,0	2751.json	Ugly
114	12	12	12	0.0	0.033191632479429245	0.007289319962713244	2	2	4	3	3	1.91	2	5	4	20.0	9.0	50.0	20.0	29.0	70.0	340.0587	22.222223	7556.86	419.82556	0.113352895	99.74309539794922	1	0	0	0	0	0	0	1	2	0	0	Yi Liu	0	3747	12/08/20-10/05/10	0	0	0	0	0	0	0	0	1909.json	Undecided
2081	31,31,31	30,30,30	30,30,30	0.0,0.0,0.0	0.012060189619660378,0.012060189619660378,0.012060189619660378	1.3741061361394775E-9,1.3741061361394775E-9,1.3741061361394775E-9	8,8,8	8,8,8	16,16,16	8,8,8	8,8,8	4.66,4.66,4.66	4,4,4	11,11,11	6,6,6	38.0,38.0,38.0	14.0,14.0,14.0	149.0,149.0,149.0	40.0,40.0,40.0	52.0,52.0,52.0	189.0,189.0,189.0	1077.3832,1077.3832,1077.3832	54.285717,54.285717,54.285717	58486.52,58486.52,58486.52	3249.251,3249.251,3249.251	0.35912773,0.35912773,0.35912773	77.75269317626953,77.75269317626953,77.75269317626953	1,1,1	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	1,1,1	9,9,9	0,0,0	0,0,0	Gokhan Caglar,Sean Wiese,Art Beatte IV	0,231,916	1780,2011,2696	25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,0,0	0,0,0	0,0,0	0,1916,2476	0,51,137	0,0,0	0,0,0	0,0,0	3313.json	Good
2081	7,7	7,7	7,7	0.0,0.0	0.6944136023521423,0.6944136023521423	0.9653741763652776,0.9653741763652776	1,1	1,1	2,2	2,2	2,2	3.02,3.02	1,1	2,2	2,2	14.0,14.0	4.0,4.0	23.0,23.0	6.0,6.0	18.0,18.0	29.0,29.0	120.92783,120.92783	10.5,10.5	1269.7423,1269.7423	70.54124,70.54124	0.040309276,0.040309276	114.08124542236328,114.08124542236328	0,0	0,0	0,0	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Gokhan Caglar,Sean Wiese	0,92	1780,1872	25/03/15-10/05/10,25/06/15-10/05/10	0,0	0,0	0,0	0,185	0,21	0,0	0,0	0,0	3748.json	Good
2964	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0.0,0.0,0.0,0.0,0.0	0.19942255318164825,0.19942255318164825,0.18793904781341553,0.18793904781341553,0.18793904781341553	0.9795089725350128,0.9795089725350128,0.9635199066937907,0.9635199066937907,0.9635199066937907	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	1.89,1.89,1.89,1.89,1.89	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	9.0,9.0,9.0,9.0,9.0	2.0,2.0,2.0,2.0,2.0	10.0,10.0,10.0,10.0,10.0	2.0,2.0,2.0,2.0,2.0	11.0,11.0,11.0,11.0,11.0	12.0,12.0,12.0,12.0,12.0	41.51318,41.51318,41.51318,41.51318,41.51318	4.5,4.5,4.5,4.5,4.5	186.80931,186.80931,186.80931,186.80931,186.80931	10.378295,10.378295,10.378295,10.378295,10.378295	0.013837727,0.013837727,0.013837727,0.013837727,0.013837727	133.59722900390625,133.59722900390625,133.59722900390625,133.59722900390625,133.59722900390625	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	Michael Marucheck,Chris Lang,Gokhan Caglar,Sean Wiese,Art Beatte IV	0,301,883,1114,1799	897,1198,1780,2011,2696	23/10/12-10/05/10,20/08/13-10/05/10,25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,0,3,0,0	0,0,6,0,0	0,0,12,0,0	0,381,1631,1916,2476	0,327,1328,51,137	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1403.json	Bad
1326	3,3	3,3	3,3	0.0,0.0	0.38055819272994995,0.38055819272994995	0.940899772473663,0.940899772473663	0,0	0,0	0,0	1,1	1,1	1.89,1.89	0,0	0,0	0,0	9.0,9.0	2.0,2.0	10.0,10.0	2.0,2.0	11.0,11.0	12.0,12.0	41.51318,41.51318	4.5,4.5	186.80931,186.80931	10.378295,10.378295	0.013837727,0.013837727	133.59722900390625,133.59722900390625	0,0	0,0	0,0	1,1	0,0	0,0	1,1	0,0	0,0	0,0	0,0	Zhuowen Deng,Art Beatte IV	0,161	2535,2696	18/04/17-10/05/10,26/09/17-10/05/10	0,0	0,0	0,0	0,2476	0,137	0,0	0,0	0,0	106.json	Good
